# Word;AdvicedAlternative
# can be used for suggesting a more common word
# TODO: remove doubles
# TODO: remove incorrect spellings after certification of words list
#
kostenoptimalisering;kostenoptimalisatie
kostenprijs;kostprijs
kotten;koten
kottereigenaars;kottereigenaren
kraamcentrums;kraamcentra
kraamkoloniën;kraamkolonies
kraanlieden;kraanmannen
kraantypen;kraantypes
krabbenvlees;krabvlees
krabjes;krabbetjes
krachtenbron;krachtbron
krachtencentrum;krachtcentrum
krachtenlijn;krachtlijn
krachtenmeting;krachtmeting
krachtenmoment;krachtmoment
krachtenoverbrenging;krachtoverbrenging
krachtenoverdracht;krachtoverdracht
krachtenplaat;krachtplaat
krachtensensor;krachtsensor
krachtenstroom;krachtstroom
krachtenverhouding;krachtverhouding
krachtenwerking;krachtwerking
krachtsensors;krachtsensoren
krachttests;krachttesten
krachtverhoudingen;krachtsverhoudingen
krachtverhouding;krachtsverhouding
krachtverschil;krachtsverschil
krachtverschillen;krachtsverschillen
kramenverhuur;kraamverhuur
kranenbedrijf;kraanbedrijf
kranenverhuur;kraanverhuur
krantenartikels;krantenartikelen
krantenbijlages;krantenbijlagen
krantenforums;krantenfora
krantenlui;krantenmannen
krantenredacteurs;krantenredacteuren
kraslootje;kraslotje
kraslootjes;kraslotjes
kredietbehoeftes;kredietbehoeften
kredietbeoordelaren;kredietbeoordelaars
kredietcrisissen;kredietcrises
kredietencomité;kredietcomité
kredietenportefeuille;kredietportefeuille
kredietenregeling;kredietregeling
kredietopnamen;kredietopnames
kredietvolumina;kredietvolumes
kreukelen;kreukels
kribbes;kribben
krielkippetje;krielkipje
krielkippetjes;krielkipjes
krijgsbendes;krijgsbenden
krijgslui;krijgslieden
krijgsmachtsdeel;krijgsmachtdeel
krijgsmachtsdelen;krijgsmachtdelen
krijgsmannen;krijgslieden
krimpgemeentes;krimpgemeenten
kringspellen;kringspelen
kringsraad;kringraad
kristallenstructuur;kristalstructuur
kristallenwinkel;kristalwinkel
kristalliseringen;kristallisaties
kristallisering;kristallisatie
kroegenbezoek;kroegbezoek
kroegencultuur;kroegcultuur
kroegenleven;kroegleven
kroegenloper;kroegloper
krommes;krommen
kroniekenschrijver;kroniekschrijver
kronkelwegje;kronkelweggetje
kronkelwegjes;kronkelweggetjes
kroonholten;kroonholtes
kroonslagaderen;kroonslagaders
krottenwoning;krotwoning
kruidencake;kruidcake
kruidenkoek;kruidkoek
kruidenlaag;kruidlaag
kruidennoot;kruidnoot
kruidenweiden;kruidenweides
kruisbloemetjes;kruisbloempjes
kruisenheuvel;kruisheuvel
kruisroedes;kruisroeden
kruissensors;kruissensoren
kruistekenen;kruistekens
krukassensensor;krukassensor
krullenlijst;krullijst
krullenvacht;krulvacht
kunstacademiën;kunstacademies
kunstbeoefenaren;kunstbeoefenaars
kunstbladeren;kunstbladen
kunstenaanbod;kunstaanbod
kunstenaarstypen;kunstenaarstypes
kunstenafdeling;kunstafdeling
kunstenatelier;kunstatelier
kunstenbedrijf;kunstbedrijf
kunstenbeleid;kunstbeleid
kunstenbeoefening;kunstbeoefening
kunstencircuit;kunstcircuit
kunstendomein;kunstdomein
kunstendorp;kunstdorp
kunstenfonds;kunstfonds
kunstengeschiedenis;kunstgeschiedenis
kunstenhuis;kunsthuis
kunsteninstelling;kunstinstelling
kunsteninstituut;kunstinstituut
kunstenklimaat;kunstklimaat
kunstenlobby;kunstlobby
kunstenmanifestatie;kunstmanifestatie
kunstenmarkt;kunstmarkt
kunstenmuseum;kunstmuseum
kunstenopleiding;kunstopleiding
kunstenpaleis;kunstpaleis
kunstenparadijs;kunstparadijs
kunstenplatform;kunstplatform
kunstenpodium;kunstpodium
kunstenpraktijk;kunstpraktijk
kunstenprogramma;kunstprogramma
kunstenproject;kunstproject
kunstenroute;kunstroute
kunstensalon;kunstsalon
kunstenschool;kunstschool
kunstenstad;kunststad
kunstenwereld;kunstwereld
kunstmuseums;kunstmusea
kunstredacteurs;kunstredacteuren
kunststoffenindustrie;kunststofindustrie
kustgemeentes;kustgemeenten
kustwaters;kustwateren
kustwegje;kustweggetje
kwabbetje;kwabje
kwalificeringen;kwalificaties
kwalificering;kwalificatie
kwaliteitsbands;kwaliteitsbanden
kwaliteitscriteriums;kwaliteitscriteria
kwaliteitskeuzen;kwaliteitskeuzes
kwaliteitskortinggrens;kwaliteitskortingsgrens
kwaliteitslagen;kwaliteitsslagen
kwaliteitslager;kwaliteitsslager
kwaliteitsstandaards;kwaliteitsstandaarden
kwaliteitstandaarden;kwaliteitsstandaarden
kwaliteitstandaard;kwaliteitsstandaard
kwaliteitstandaards;kwaliteitsstandaards
kwaliteitstandaards;kwaliteitstandaarden
kwaliteitswaardes;kwaliteitswaarden
kwantums;kwanta
kwartaalaangiftes;kwartaalaangiften
kwartencirkel;kwartcirkel
kweekbakkies;kweekbakjes
kweekmediums;kweekmedia
kweekreactors;kweekreactoren
kwikgehalten;kwikgehaltes
kwikwaardes;kwikwaarden
kwispels;kwispelen
laadcyclussen;laadcycli
laadkaden;laadkades
laadplatformen;laadplatforms
laboratoriumanalysen;laboratoriumanalyses
laboratoriums;laboratoria
laboratoriumwaardes;laboratoriumwaarden
labwaardes;labwaarden
ladingsaanbod;ladingaanbod
ladingsdiefstal;ladingdiefstal
ladingsdiefstallen;ladingdiefstallen
ladingsdocumenten;ladingdocumenten
ladingsdrager;ladingdrager
ladingsgewicht;ladinggewicht
ladingslijst;ladinglijst
ladingspakket;ladingpakket
ladingspompen;ladingpompen
ladingsresiduen;ladingresiduen
ladingsrestanten;ladingrestanten
ladingsrestant;ladingrestant
ladingstank;ladingtank
ladingstanks;ladingtanks
ladingsverlies;ladingverlies
ladingszekering;ladingzekering
ladingtoestand;ladingstoestand
ladingverdelingen;ladingsverdelingen
ladingverdeling;ladingsverdeling
ladingverliezen;ladingsverliezen
lafaarden;lafaards
lagunen;lagunes
lakjassen;lakjas
lambdasensors;lambdasensoren
lambdasonden;lambdasondes
lamelbreedten;lamelbreedtes
lamellengordijn;lamelgordijn
lamellenparket;lamelparket
lamellenvloer;lamelvloer
laminatenvloer;laminaatvloer
lampenarmatuur;lamparmatuur
lampenfitting;lampfitting
lampenhouder;lamphouder
lampenhuis;lamphuis
lampenlicht;lamplicht
lampfittings;lampfittingen
landbelang;landsbelang
landbestuur;landsbestuur
landbouwcrisissen;landbouwcrises
landbouwgiften;landbouwgiffen
landbouwtractors;landbouwtractoren
landbouwvolkeren;landbouwvolken
landbouwwegje;landbouwweggetje
landeigenaars;landeigenaren
landenboek;landboek
landencode;landcode
landendirecteurs;landendirecteuren
landengebied;landgebied
landengrens;landgrens
landengten;landengtes
landenkaart;landkaart
landenmanagement;landmanagement
landennummer;landnummer
landenpaviljoenen;landenpaviljoens
landenplaats;landplaats
landenverdeling;landverdeling
landgedeelte;landsgedeelte
landgedeelten;landsgedeelten
landgoedeigenaars;landgoedeigenaren
landgoederenbiotoop;landgoedbiotoop
landgrens;landsgrens
landgrenzen;landsgrenzen
landhoenen;landhoenders
landingsrouten;landingsroutes
landingsstrippen;landingsstrips
landmannen;landlieden
landoppervlaktes;landoppervlakten
landschapschilderij;landschapsschilderij
landschapstypes;landschapstypen
landsgedeeltes;landsgedeelten
landslui;landslieden
landsnamen;landnamen
landtitel;landstitel
landtitels;landstitels
landverdediging;landsverdediging
landvorst;landsvorst
landwegje;landweggetje
landwegjes;landweggetjes
langbeenderen;langbenen
langeafstandfietser;langeafstandsfietser
langeafstandloper;langeafstandsloper
langeafstandroute;langeafstandsroute
langeafstandroutes;langeafstandsroutes
langeafstandtransporten;langeafstandstransporten
langeafstandtransport;langeafstandstransport
langeafstandverbindingen;langeafstandsverbindingen
langeafstandvluchten;langeafstandsvluchten
langeafstandwandelaar;langeafstandswandelaar
langetermijnkeuzen;langetermijnkeuzes
langetermijnrenten;langetermijnrentes
langlaufparcoursen;langlaufparcours
langlaufpisten;langlaufpistes
langoustinen;langoustines
langsdoorsnedes;langsdoorsneden
lappenpoppetje;lappenpopje
lappenpoppetjes;lappenpopjes
laptopstandaarden;laptopstandaards
larvenstadiums;larvenstadia
lasagnebladeren;lasagnebladen
laselektrodes;laselektroden
laserafstandmeter;laserafstandsmeter
lasergravuren;lasergravures
laserprojectors;laserprojectoren
lasersensors;lasersensoren
lasrobotten;lasrobots
lastendrager;lastdrager
lastenpost;lastpost
latrinen;latrines
laurierblaren;laurierbladen
laurierblaren;laurierbladeren
lauriers;laurieren
leasingen;leasings
lecithines;lecithinen
lectors;lectoren
ledenbijdrages;ledenbijdragen
ledengeld;lidgeld
ledenkaart;lidkaart
ledenmaat;lidmaat
ledennummer;lidnummer
ledenradiators;ledenradiatoren
ledstrippen;ledstrips
leeftijdcategorie;leeftijdscategorie
leeftijdfase;leeftijdsfase
leeftijdgrens;leeftijdsgrens
leeftijdgrenzen;leeftijdsgrenzen
leeftijdgroepen;leeftijdsgroepen
leeftijdgroepjes;leeftijdsgroepjes
leeftijdgroep;leeftijdsgroep
leeftijdklasse;leeftijdsklasse
leeftijdklassen;leeftijdsklassen
leeftijdontslag;leeftijdsontslag
leeftijdopbouw;leeftijdsopbouw
leeftijdperiode;leeftijdsperiode
leeftijdrecord;leeftijdsrecord
leeftijdschaal;leeftijdsschaal
leeftijdsfases;leeftijdsfasen
leeftijdverdeling;leeftijdsverdeling
leeftijdverschil;leeftijdsverschil
leeftijdverschillen;leeftijdsverschillen
leefwijzes;leefwijzen
leemgroeves;leemgroeven
leenrenten;leenrentes
leerbehoeftes;leerbehoeften
leercurven;leercurves
leerlingenbemiddeling;leerlingbemiddeling
leerlingenbespreking;leerlingbespreking
leerlingennummer;leerlingnummer
leerlingenprofiel;leerlingprofiel
leerlingenwezen;leerlingwezen
leerlinkje;leerlingetje
leermechanismes;leermechanismen
leermodulen;leermodules
leerregelen;leerregels
leersschool;leerschool
leertouwers;leren
leesbehoeftes;leesbehoeften
legaliseringen;legalisaties
legergroenkleurig;legergroen
legerofficiers;legerofficieren
leggingen;leggings
legionellabacterieën;legionellabacteriën
legitimeringen;legitimaties
legplans;legplannen
legpuzzelen;legpuzzels
leidingenbeheerder;leidingbeheerder
leidingennet;leidingnet
leidingennetwerk;leidingnetwerk
leidingensysteem;leidingsysteem
leidingentracé;leidingtracé
leidingenwater;leidingwater
leidingenwerk;leidingwerk
leidingetje;leidinkje
leidingetjes;leidinkjes
leidingsstelsel;leidingstelsel
leidingsstelsels;leidingstelsels
leidingssysteem;leidingsysteem
leidingsteam;leidingteam
leidingsteams;leidingteams
leienbedekking;leibedekking
lektests;lektesten
leliën;lelies
lemmata;lemma's
lemmings;lemmingen
lengtedoorsnedes;lengtedoorsneden
leningcapaciteit;leningscapaciteit
leningcontracten;leningscontracten
leningenbedrag;leningbedrag
leningenverstrekker;leningverstrekker
leningfaciliteiten;leningsfaciliteiten
leningmogelijkheden;leningsmogelijkheden
leningsdeel;leningdeel
leningsdelen;leningdelen
leningsgedeelte;leninggedeelte
leningsplafond;leningplafond
leningsportefeuille;leningportefeuille
leningsverstrekker;leningverstrekker
leningsverstrekkers;leningverstrekkers
leningtermijn;leningstermijn
leningtransacties;leningstransacties
leninguitgaven;leningsuitgaven
leningvoorstellen;leningsvoorstellen
lenssterkten;lenssterktes
lenssysteem;lenzensysteem
lentebloemetje;lentebloempje
lentegroentes;lentegroenten
lenteperiodes;lenteperioden
lenzenhouder;lenshouder
leprabacterieën;leprabacteriën
lesdatums;lesdata
lesfases;lesfasen
lesmodulen;lesmodules
lessenaren;lessenaars
lessencyclussen;lessencycli
lessenfiche;lesfiche
lessenkaart;leskaart
lessenmateriaal;lesmateriaal
lessenplan;lesplan
lessenpraktijk;lespraktijk
lessenprogramma;lesprogramma
lessenrooster;lesrooster
lessenschema;lesschema
lessensysteem;lessysteem
lessenvoorbereiding;lesvoorbereiding
letselschaden;letselschades
letterbreedten;letterbreedtes
lettergrootten;lettergroottes
lettertekenen;lettertekens
leugenaren;leugenaars
levensaderen;levensaders
levensbeginsels;levensbeginselen
levensbehoeftes;levensbehoeften
levenscyclussen;levenscycli
levens-eenheid;levenseenheid
levenseind;levenseinde
levens-elixer;levenselixer
levens-energie;levensenergie
levensgewoontes;levensgewoonten
levenshypotheek;levenhypotheek
levenshypotheken;levenhypotheken
levenskeuzen;levenskeuzes
levens-kracht;levenskracht
levensstandaards;levensstandaarden
levensstijlkeuzen;levensstijlkeuzes
levenstandaarden;levensstandaarden
levenstandaard;levensstandaard
levensverzekeringmaatschappijen;levensverzekeringsmaatschappijen
levensverzekeringmaatschappij;levensverzekeringsmaatschappij
levenswijzes;levenswijzen
leverbons;leverbonnen
leverdatums;leverdata
leveringsdatums;leveringsdata
levermetastases;levermetastasen
levermethodes;levermethoden
levertumors;levertumoren
leverziektes;leverziekten
lezersbijdrages;lezersbijdragen
lichaamslengten;lichaamslengtes
lichaamsolies;lichaamsoliën
lichaamsregionen;lichaamsregio's
lichaamsritmen;lichaamsritmes
lichaamswaardes;lichaamswaarden
lichtcurven;lichtcurves
lichtencyclus;lichtcyclus
lichtenlijst;lichtlijst
lichtenplan;lichtplan
lichtenregeling;lichtregeling
lichtgestaltes;lichtgestalten
lichthoogten;lichthoogtes
lichtkleurig;licht
lichtpurperkleurig;lichtpurper
lichtsensors;lichtsensoren
lichtspectrums;lichtspectra
lichtspellen;lichtspelen
lichtsterkten;lichtsterktes
lichtstimulering;lichtstimulatie
lichtverschijnsels;lichtverschijnselen
lichtwaardes;lichtwaarden
lichtwaterreactors;lichtwaterreactoren
lichtzijdes;lichtzijden
lidmaatschapsbijdrages;lidmaatschapsbijdragen
lidmaats;lidmaten
liederenboek;liedboek
liederencultuur;liedcultuur
liederencyclussen;liederencycli
liederenrepertoire;liedrepertoire
liederenzanger;liedzanger
liefdebetrekking;liefdesbetrekking
liefdeboodschap;liefdesboodschap
liefdebrieven;liefdesbrieven
liefde-energie;liefdesenergie
liefdegemeenschap;liefdesgemeenschap
liefdegeschiedenis;liefdesgeschiedenis
liefdegeschiedenissen;liefdesgeschiedenissen
liefdekracht;liefdeskracht
liefdeleven;liefdesleven
liefdelicht;liefdeslicht
liefdeliederen;liefdesliederen
liefdeliedjes;liefdesliedjes
liefdelied;liefdeslied
liefden;liefdes
liefdeproject;liefdesproject
liefderelatie;liefdesrelatie
liefderelaties;liefdesrelaties
liefdesdienst;liefdedienst
liefdespel;liefdesspel
liefdesspelen;liefdesspellen
liefdeverdriet;liefdesverdriet
liefdeverhaal;liefdesverhaal
liefdeverhoudingen;liefdesverhoudingen
liefdeverhouding;liefdesverhouding
liefdeverklaringen;liefdesverklaringen
liefdeverklaring;liefdesverklaring
liefdeverlangen;liefdesverlangen
liefdeverslaving;liefdesverslaving
liefdewoorden;liefdeswoorden
liefdewoord;liefdeswoord
lierenman;lierman
liesblessuren;liesblessures
lievelingsgroentes;lievelingsgroenten
liftensysteem;liftsysteem
ligruimten;ligruimtes
lijkenverbranding;lijkverbranding
lijkenwagen;lijkwagen
lijkreden;lijkredes
lijkwades;lijkwaden
lijnenperspectief;lijnperspectief
lijnenspelen;lijnenspellen
lijnensysteem;lijnsysteem
lijnentekening;lijntekening
lijnolies;lijnoliën
lijsttypes;lijsttypen
likdoornen;likdoorns
likejes;likes
lilakleurig;lila
limietwaardes;limietwaarden
limiteringen;limitaties
limoenbladen;limoenbladeren
lipides;lipiden
lipstift;lippenstift
liquideringen;liquidaties
liquidering;liquidatie
liquiditeitsbehoeftes;liquiditeitsbehoeften
liquiditeitscrisissen;liquiditeitscrises
lisdoddes;lisdodden
literators;literatoren
littekenen;littekens
livingen;livings
locatiekeuzen;locatiekeuzes
locatieopnames;locatieopnamen
lofreden;lofredes
logebroederen;logebroeders
lokalenverdeling;lokaalverdeling
lokaliseringen;lokalisaties
lokalisering;lokalisatie
loketbediendes;loketbedienden
longenontsteking;longontsteking
longenweefsel;longweefsel
longlisten;longlists
longslagaderen;longslagaders
longtests;longtesten
longvolumen;longvolumes
longvolumen;longvolumina
longziektes;longziekten
loodsenstation;loodsstation
loodslabs;loodslabben
loonverhogingen;loonsverhogingen
loonverhoging;loonsverhoging
loonverlagingen;loonsverlagingen
loonverlaging;loonsverlaging
loonwaardes;loonwaarden
loopbaankeuzen;loopbaankeuzes
loopbrugje;loopbruggetje
loopbrugjes;loopbruggetjes
looplengten;looplengtes
looppadje;looppaadje
loopparcoursen;loopparcours
loopronden;looprondes
loopspellen;loopspelen
looptests;looptesten
loopwonderen;loopwonders
lopenafstand;loopafstand
lotgenotenforums;lotgenotenfora
lotjes;lootjes
lotusbladen;lotusbladeren
luchtballons;luchtballonnen
luchtcompressors;luchtcompressoren
luchtdruksensors;luchtdruksensoren
luchthoornen;luchthoorns
luchtmachtbasissen;luchtmachtbases
luchtmolecules;luchtmoleculen
luchtschotten;luchtschoten
luchtvaartexperten;luchtvaartexperts
luchtventilators;luchtventilatoren
luchtvervoerdiensten;luchtvervoersdiensten
luchtwaardes;luchtwaarden
luchtwegeninfectie;luchtweginfectie
luchtwegenprobleem;luchtwegprobleem
lucifersdoos;luciferdoos
lucifershoutjes;luciferhoutjes
lucifershout;luciferhout
luiaarden;luiaards
luidsprekerstandaarden;luidsprekerstandaards
luisterbehoeftes;luisterbehoeften
lustrums;lustra
luwten;luwtes
luxeartikels;luxeartikelen
lyceums;lycea
maagdekes;maagdekens
maagtumors;maagtumoren
maaibreedten;maaibreedtes
maaidatums;maaidata
maaltijdpauzen;maaltijdpauzes
maancyclussen;maancycli
maandaangiftes;maandaangiften
maandencontract;maandcontract
maandenkaart;maandkaart
maandenkalender;maandkalender
maandenprogramma;maandprogramma
maandentermijn;maandtermijn
maandgemiddeldes;maandgemiddelden
maandweddes;maandwedden
maanfases;maanfasen
maatregels;maatregelen
maats;maten
maatwerkmeubelen;maatwerkmeubels
maatwerkmodulen;maatwerkmodules
machineoperatoren;machineoperators
machineruimtes;machineruimten
machinetje;machientje
machinetjes;machientjes
machtigingformulieren;machtigingsformulieren
machtigingkaart;machtigingskaart
machtsbasissen;machtsbases
machtscentrums;machtscentra
machtshebber;machthebber
machtshebbers;machthebbers
machtsmechanismes;machtsmechanismen
machtspel;machtsspel
machtstaat;machtsstaat
machtstrijden;machtsstrijden
machtstrijd;machtsstrijd
machtstructuren;machtsstructuren
machtstructuur;machtsstructuur
machtwoorden;machtswoorden
machtwoord;machtswoord
macromolecules;macromoleculen
madammetje;madammeke
madammetjes;madammekes
madams;madammen
mades;maden
maffiabenden;maffiabendes
magneetmotors;magneetmotoren
magneetsensors;magneetsensoren
magneetsterkten;magneetsterktes
magnesiumoxides;magnesiumoxiden
magotten;magots
mailinglisten;mailinglists
maîtressen;maîtresses
majoren;majoors
majoretten;majorettes
makelaarkantoor;makelaarskantoor
makelaarkantoren;makelaarskantoren
makelaren;makelaars
malaria-epidemies;malaria-epidemieën
malies;maliën
mammaprotheses;mammaprothesen
mammetje;mammie
mammetjes;mammies
mammoets;mammoeten
managementkeuzen;managementkeuzes
mandatenregeling;mandaatregeling
mandatenregister;mandaatregister
mandolinen;mandolines
mangaanoxides;mangaanoxiden
manifestering;manifestatie
manipulering;manipulatie
mannenbladeren;mannenbladen
manoeuvreerruimtes;manoeuvreerruimten
mantelgesteentes;mantelgesteenten
maquetten;maquettes
marinaden;marinades
marinebasissen;marinebases
marinelui;marinemannen
marinen;marines
marineofficiers;marineofficieren
marketingdirecteurs;marketingdirecteuren
marketingexperten;marketingexperts
marketinglieden;marketinglui
marketinglieden;marketingmannen
marketingsactie;marketingactie
marketingsactiviteiten;marketingactiviteiten
marketingsbeleid;marketingbeleid
marketingscampagne;marketingcampagne
marketingscampagnes;marketingcampagnes
marketingsinstrumenten;marketinginstrumenten
marketingsinstrument;marketinginstrument
marketingsorganisatie;marketingorganisatie
marketingsplan;marketingplan
marketingsstrategie;marketingstrategie
marketingsstunt;marketingstunt
marketingstechnieken;marketingtechnieken
marketingstechniek;marketingtechniek
marktbehoeftes;marktbehoeften
marktenbeleid;marktbeleid
marktfases;marktfasen
marktgemiddeldes;marktgemiddelden
markthandelaars;markthandelaren
marktkeuzen;marktkeuzes
marktkoopmannen;marktkooplieden
marktkoopmannen;marktkooplui
marktman;marktkoopman
marktmechanismes;marktmechanismen
marktrenten;marktrentes
marktsectors;marktsectoren
marktstandaards;marktstandaarden
marmeladen;marmelades
marmergroeves;marmergroeven
marsritmen;marsritmes
marsrouten;marsroutes
martelaars;martelaren
mascotten;mascottes
maskeraden;maskerades
massageolies;massageoliën
massageruimten;massageruimtes
massamailingen;massamailings
mastenbos;mastbos
mastentop;masttop
masterfases;masterfasen
masterplans;masterplannen
mastlengten;mastlengtes
matenindeling;maatindeling
matenkleding;maatkleding
matenschema;maatschema
matentabel;maattabel
materiaalexperten;materiaalexperts
materiaalkeuzen;materiaalkeuzes
materiaalslagen;materiaallagen
materiaalsponsoren;materiaalsponsors
materialenbeheerder;materiaalbeheerder
materialenbestand;materiaalbestand
materialencommissaris;materiaalcommissaris
materialencommissie;materiaalcommissie
materialendepot;materiaaldepot
materialengebied;materiaalgebied
materialengebouw;materiaalgebouw
materialengebruik;materiaalgebruik
materialenkaart;materiaalkaart
materialenkamer;materiaalkamer
materialenkeuze;materiaalkeuze
materialenkunde;materiaalkunde
materialenopslag;materiaalopslag
materialenproductie;materiaalproductie
materialenruimte;materiaalruimte
materialensoort;materiaalsoort
materialenstaat;materiaalstaat
materialenstroom;materiaalstroom
materialentechnologie;materiaaltechnologie
materialenverbruik;materiaalverbruik
materialenverwerking;materiaalverwerking
materialenwagen;materiaalwagen
materialenwetenschap;materiaalwetenschap
materialiseringen;materialisaties
materiën;materies
mausoleums;mausolea
maximumperiodes;maximumperioden
maximumwaardes;maximumwaarden
mechaniseringen;mechanisaties
medebehandelaren;medebehandelaars
medebroederen;medebroeders
mededingingsregelen;mededingingsregels
medeorganisators;medeorganisatoren
medepresentators;medepresentatoren
mederedacteurs;mederedacteuren
medeschepsels;medeschepselen
mediaanwaardes;mediaanwaarden
media-artikels;media-artikelen
media-experten;media-experts
mediasectors;mediasectoren
mediatoren;mediators
medicatiedosissen;medicatiedoses
medicijnendistributie;medicijndistributie
medicijnendoos;medicijndoos
medicijnengebruik;medicijngebruik
medicijnenhandel;medicijnhandel
medicijneninname;medicijninname
medicijnenkaart;medicijnkaart
medicijnenkoffer;medicijnkoffer
medicijnenleverancier;medicijnleverancier
medicijnenontwikkeling;medicijnontwikkeling
medicijnenproductie;medicijnproductie
medicijnenregistratie;medicijnregistratie
medicijnenvergiftiging;medicijnvergiftiging
medicijnenverkoop;medicijnverkoop
medicijnenverstrekking;medicijnverstrekking
medicijnenvoorraad;medicijnvoorraad
medicijnenvrije;medicijnvrije
medicijnenwinkel;medicijnwinkel
mediors;medioren
meditatiebeoefenaren;meditatiebeoefenaars
meditatiecentrums;meditatiecentra
meditatiemethodes;meditatiemethoden
mediumtypes;mediumtypen
medresses;medressen
meekrapwortelen;meekrapwortels
meerjarenbeheersplannen;meerjarenbeheerplannen
meerlingenzwangerschap;meerlingzwangerschap
meerwaardes;meerwaarden
meesterknechts;meesterknechten
meetingen;meetings
meetprotocols;meetprotocollen
meetronden;meetrondes
meetstandaards;meetstandaarden
meetwaardes;meetwaarden
meevaderen;meevaders
meibloemetjes;meibloempjes
meidoornen;meidoorns
melklieden;melkmannen
melklui;melkmannen
melkquotums;melkquota
melkrobotten;melkrobots
melkzuurbacterieën;melkzuurbacteriën
melkzuurwaardes;melkzuurwaarden
meloenenplant;meloenplant
meme's;memen
memorandums;memoranda
memorisering;memorisatie
meningetje;meninkje
meningetjes;meninkjes
meniscussen;menisci
mensenbeeld;mensbeeld
mensenfiguur;mensfiguur
mensengestaltes;mensengestalten
mensenkracht;menskracht
mensenkunde;menskunde
mensenmenigtes;mensenmenigten
mensenmodel;mensmodel
mensenpersoon;menspersoon
mensenrechtenexperten;mensenrechtenexperts
mensenrechtenstandaards;mensenrechtenstandaarden
mensenvisie;mensvisie
mensenvolkeren;mensenvolken
mensenwetenschap;menswetenschap
menstruatiecyclussen;menstruatiecycli
mentorencursus;mentorcursus
mentorennetwerk;mentornetwerk
mentorenprogramma;mentorprogramma
mentorenproject;mentorproject
mentorensysteem;mentorsysteem
mentors;mentoren
menukeuzen;menukeuzes
mergbenen;mergbeenderen
mergschedes;mergscheden
meridianenmassage;meridiaanmassage
meridianensysteem;meridiaansysteem
meriten;merites
merkeigenaars;merkeigenaren
merkenadviseur;merkadviseur
merkenbeheer;merkbeheer
merkenbekendheid;merkbekendheid
merkenbescherming;merkbescherming
merkenbewaking;merkbewaking
merkendealer;merkdealer
merkenfilosofie;merkfilosofie
merkenidentiteit;merkidentiteit
merkenkeuze;merkkeuze
merkenkwaliteit;merkkwaliteit
merkenlabel;merklabel
merkenlogo;merklogo
merkenorganisatie;merkorganisatie
merkenpositie;merkpositie
merkenregistratie;merkregistratie
merkenstrategie;merkstrategie
merkenverhaal;merkverhaal
merkenwinkel;merkwinkel
merktekenen;merktekens
merkwaardes;merkwaarden
mesons;mesonen
messenlengte;meslengte
messenschede;messchede
metaalhandelaars;metaalhandelaren
metaalhydroxides;metaalhydroxiden
metaalrecyclingsbedrijf;metaalrecyclingbedrijf
metaalrecyclingsbedrijven;metaalrecyclingbedrijven
meta-analysen;meta-analyses
metastases;metastasen
meteorieteninslag;meteorietinslag
meteropnamen;meteropnames
methaangehalten;methaangehaltes
methodiekenboek;methodiekboek
metrohalten;metrohaltes
metrums;metra
metselaren;metselaars
meuten;meutes
miasmes;miasmen
microbes;microben
microdosissen;microdoses
microfonen;microfoons
microfoonstandaarden;microfoonstandaards
micromotors;micromotoren
micro-organismes;micro-organismen
microsecondes;microseconden
microsensors;microsensoren
middelaren;middelaars
middelenmanagement;middelmanagement
middelenvoorschrift;middelvoorschrift
middenbladeren;middenbladen
midlifecrisissen;midlifecrises
midvelder;middenvelder
mierenkoloniën;mierenkolonies
mierikwortel;mierikswortel
migratiesaldo's;migratiesaldi
mijnencomplex;mijncomplex
mijnengang;mijngang
mijnengebied;mijngebied
mijnenschacht;mijnschacht
mijnenstreek;mijnstreek
mijnwerkerskolonies;mijnwerkerskoloniën
milfen;milfs
milieuambtenaars;milieuambtenaren
milieuanalysen;milieuanalyses
milieuboeten;milieuboetes
milieucatastrofen;milieucatastrofes
milieucoördinators;milieucoördinatoren
milieucrisissen;milieucrises
milieu-indicators;milieu-indicatoren
milieumaatregels;milieumaatregelen
milieumodulen;milieumodules
milieustandaards;milieustandaarden
milieutypes;milieutypen
milieuziekten;milieuziektes
miljoenenbudgets;miljoenenbudgetten
miljoenengrens;miljoengrens
miljonairen;miljonairs
millenniums;millennia
millisecondes;milliseconden
mimes;mimen
minderwaardes;minderwaarden
mineraalwateren;mineraalwaters
mineralenbehoeftes;mineralenbehoeften
mineralenfilter;mineraalfilter
mineralengroep;mineraalgroep
mineralenwater;mineraalwater
mineralisering;mineralisatie
miniaturenboek;miniatuurboek
miniaturencollectie;miniatuurcollectie
miniaturenpark;miniatuurpark
minibloemetje;minibloempje
minigroentes;minigroenten
minimatchen;minimatches
minimixes;minimixen
minimotors;minimotoren
minimumstandaards;minimumstandaarden
minipadjes;minipaadjes
ministerskabinetten;ministerkabinetten
ministersportefeuille;ministerportefeuille
ministersportefeuilles;ministerportefeuilles
ministerspostjes;ministerpostjes
minitops;minitoppen
minitractors;minitractoren
minnaren;minnaars
minutentarief;minuuttarief
minuutplannen;minuutplans
minwaardes;minwaarden
mirakelen;mirakels
misdaadbenden;misdaadbendes
misdienaren;misdienaars
misgeboortes;misgeboorten
mismatchen;mismatches
mispelen;mispels
missiën;missies
misthoornen;misthoorns
mitigering;mitigatie
mitoses;mitosen
mixerkom;mengkom
mixes;mixen
mobiliseringen;mobilisaties
mobilisering;mobilisatie
